"oblast_name","brand","date","size","sum_size"
"Миколаївська область","ЛЕВ  183131","2017-11",16,141
"Миколаївська область","ЛЕВ  183131","2017-12",17,141
"Миколаївська область","ЛЕВ  183131","2018-01",4,141
"Миколаївська область","ЛЕВ  183131","2018-02",3,141
"Миколаївська область","ЛІДЕР  810080","2017-05",9,144
"Миколаївська область","ЛІДЕР  810080","2017-06",15,144
"Миколаївська область","ЛІДЕР  810080","2017-07",16,144
"Миколаївська область","ЛІДЕР  810080","2017-08",22,144
"Миколаївська область","ЛІДЕР  810080","2017-09",18,144
"Миколаївська область","ЛІДЕР  810080","2017-10",19,144
"Миколаївська область","ЛІДЕР  810080","2017-11",22,144
"Миколаївська область","ЛІДЕР  810080","2017-12",12,144
"Миколаївська область","ЛІДЕР  810080","2018-01",5,144
"Миколаївська область","ЛІДЕР  810080","2018-02",6,144
"Миколаївська область","ЛІДЕР  810081","2017-05",1,73
"Миколаївська область","ЛІДЕР  810081","2017-06",5,73
"Миколаївська область","ЛІДЕР  810081","2017-07",2,73
"Миколаївська область","ЛІДЕР  810081","2017-08",12,73
"Миколаївська область","ЛІДЕР  810081","2017-09",7,73
"Миколаївська область","ЛІДЕР  810081","2017-10",11,73
"Миколаївська область","ЛІДЕР  810081","2017-11",8,73
"Миколаївська область","ЛІДЕР  810081","2017-12",14,73
"Миколаївська область","ЛІДЕР  810081","2018-01",6,73
"Миколаївська область","ЛІДЕР  810081","2018-02",7,73
"Миколаївська область","ПГМФ  830200","2017-01",7,69
"Миколаївська область","ПГМФ  830200","2017-02",2,69
"Миколаївська область","ПГМФ  830200","2017-03",7,69
"Миколаївська область","ПГМФ  830200","2017-04",4,69
"Миколаївська область","ПГМФ  830200","2017-05",7,69
"Миколаївська область","ПГМФ  830200","2017-06",4,69
"Миколаївська область","ПГМФ  830200","2017-07",3,69
"Миколаївська область","ПГМФ  830200","2017-08",6,69
"Миколаївська область","ПГМФ  830200","2017-09",4,69
"Миколаївська область","ПГМФ  830200","2017-10",10,69
"Миколаївська область","ПГМФ  830200","2017-11",5,69
"Миколаївська область","ПГМФ  830200","2017-12",5,69
"Миколаївська область","ПГМФ  830200","2018-01",1,69
"Миколаївська область","ПГМФ  830200","2018-02",4,69
"Миколаївська область","УВН  810080","2017-01",13,58
"Миколаївська область","УВН  810080","2017-02",11,58
"Миколаївська область","УВН  810080","2017-03",16,58
"Миколаївська область","УВН  810080","2017-04",13,58
"Миколаївська область","УВН  810080","2017-09",1,58
"Миколаївська область","УВН  810080","2017-10",1,58
"Миколаївська область","УВН  810080","2017-11",2,58
"Миколаївська область","УВН  810080","2017-12",1,58
"Одеська область","AUDI  A3","2017-03",1,156
"Одеська область","AUDI  A3","2017-07",1,156
"Одеська область","AUDI  A3","2017-08",1,156
"Одеська область","AUDI  A3","2017-09",20,156
"Одеська область","AUDI  A3","2017-10",45,156
"Одеська область","AUDI  A3","2017-11",25,156
"Одеська область","AUDI  A3","2017-12",18,156
"Одеська область","AUDI  A3","2018-01",18,156
"Одеська область","AUDI  A3","2018-02",26,156
"Одеська область","AUDI  Q5","2017-01",2,52
"Одеська область","AUDI  Q5","2017-02",4,52
"Одеська область","AUDI  Q5","2017-04",3,52
"Одеська область","AUDI  Q5","2017-06",3,52
"Одеська область","AUDI  Q5","2017-07",3,52
"Одеська область","AUDI  Q5","2017-08",10,52
"Одеська область","AUDI  Q5","2017-09",4,52
"Одеська область","AUDI  Q5","2017-10",3,52
"Одеська область","AUDI  Q5","2017-11",3,52
"Одеська область","AUDI  Q5","2017-12",5,52
"Одеська область","AUDI  Q5","2018-01",4,52
"Одеська область","AUDI  Q5","2018-02",7,52
"Одеська область","AUDI  Q7","2017-01",6,107
"Одеська область","AUDI  Q7","2017-02",7,107
"Одеська область","AUDI  Q7","2017-03",14,107
"Одеська область","AUDI  Q7","2017-04",21,107
"Одеська область","AUDI  Q7","2017-05",9,107
"Одеська область","AUDI  Q7","2017-06",10,107
"Одеська область","AUDI  Q7","2017-07",8,107
"Одеська область","AUDI  Q7","2017-08",4,107
"Одеська область","AUDI  Q7","2017-09",4,107
"Одеська область","AUDI  Q7","2017-10",4,107
"Одеська область","AUDI  Q7","2017-11",6,107
"Одеська область","AUDI  Q7","2017-12",4,107
"Одеська область","AUDI  Q7","2018-01",3,107
"Одеська область","AUDI  Q7","2018-02",7,107
"Одеська область","BMW  X3","2017-01",3,75
"Одеська область","BMW  X3","2017-02",4,75
"Одеська область","BMW  X3","2017-03",5,75
"Одеська область","BMW  X3","2017-04",6,75
"Одеська область","BMW  X3","2017-05",6,75
"Одеська область","BMW  X3","2017-06",3,75
"Одеська область","BMW  X3","2017-07",8,75
"Одеська область","BMW  X3","2017-08",9,75
"Одеська область","BMW  X3","2017-09",4,75
"Одеська область","BMW  X3","2017-10",5,75
"Одеська область","BMW  X3","2017-11",7,75
"Одеська область","BMW  X3","2017-12",6,75
"Одеська область","BMW  X3","2018-01",4,75
"Одеська область","BMW  X3","2018-02",5,75
"Одеська область","BMW  X5","2017-01",4,90
"Одеська область","BMW  X5","2017-02",3,90
"Одеська область","BMW  X5","2017-03",3,90
"Одеська область","BMW  X5","2017-04",6,90
"Одеська область","BMW  X5","2017-05",3,90
"Одеська область","BMW  X5","2017-06",7,90
"Одеська область","BMW  X5","2017-07",4,90
"Одеська область","BMW  X5","2017-08",5,90
"Одеська область","BMW  X5","2017-09",3,90
"Одеська область","BMW  X5","2017-10",8,90
"Одеська область","BMW  X5","2017-11",6,90
"Одеська область","BMW  X5","2017-12",13,90
"Одеська область","BMW  X5","2018-01",15,90
"Одеська область","BMW  X5","2018-02",9,90
"Одеська область","CHEVROLET  VOLT","2017-01",3,85
"Одеська область","CHEVROLET  VOLT","2017-02",1,85
"Одеська область","CHEVROLET  VOLT","2017-04",1,85
"Одеська область","CHEVROLET  VOLT","2017-05",3,85
"Одеська область","CHEVROLET  VOLT","2017-06",4,85
"Одеська область","CHEVROLET  VOLT","2017-07",9,85
"Одеська область","CHEVROLET  VOLT","2017-08",7,85
"Одеська область","CHEVROLET  VOLT","2017-09",8,85
"Одеська область","CHEVROLET  VOLT","2017-10",7,85
"Одеська область","CHEVROLET  VOLT","2017-11",7,85
"Одеська область","CHEVROLET  VOLT","2017-12",10,85
"Одеська область","CHEVROLET  VOLT","2018-01",10,85
"Одеська область","CHEVROLET  VOLT","2018-02",14,85
"Одеська область","DAF  FT XF 105.460","2017-02",11,103
"Одеська область","DAF  FT XF 105.460","2017-03",15,103
"Одеська область","DAF  FT XF 105.460","2017-04",17,103
"Одеська область","DAF  FT XF 105.460","2017-05",20,103
"Одеська область","DAF  FT XF 105.460","2017-06",12,103
"Одеська область","DAF  FT XF 105.460","2017-07",17,103
"Одеська область","DAF  FT XF 105.460","2017-08",1,103
"Одеська область","DAF  FT XF 105.460","2017-09",3,103
"Одеська область","DAF  FT XF 105.460","2017-11",1,103
"Одеська область","DAF  FT XF 105.460","2017-12",4,103
"Одеська область","DAF  FT XF 105.460","2018-02",1,103
"Одеська область","DAF  XF 105.460","2017-01",2,72
"Одеська область","DAF  XF 105.460","2017-02",7,72
"Одеська область","DAF  XF 105.460","2017-03",8,72
"Одеська область","DAF  XF 105.460","2017-04",10,72
"Одеська область","DAF  XF 105.460","2017-05",3,72
"Одеська область","DAF  XF 105.460","2017-06",10,72
"Одеська область","DAF  XF 105.460","2017-07",6,72
"Одеська область","DAF  XF 105.460","2017-08",3,72
"Одеська область","DAF  XF 105.460","2017-09",6,72
"Одеська область","DAF  XF 105.460","2017-10",2,72
"Одеська область","DAF  XF 105.460","2017-11",4,72
"Одеська область","DAF  XF 105.460","2017-12",6,72
"Одеська область","DAF  XF 105.460","2018-01",4,72
"Одеська область","FORD  CARGO","2017-03",20,74
"Одеська область","FORD  CARGO","2017-04",20,74
"Одеська область","FORD  CARGO","2017-05",1,74
"Одеська область","FORD  CARGO","2017-06",20,74
"Одеська область","FORD  CARGO","2017-08",13,74
"Одеська область","FORD  FIESTA","2017-01",6,61
"Одеська область","FORD  FIESTA","2017-02",7,61
"Одеська область","FORD  FIESTA","2017-03",8,61
"Одеська область","FORD  FIESTA","2017-04",8,61
"Одеська область","FORD  FIESTA","2017-05",5,61
"Одеська область","FORD  FIESTA","2017-06",6,61
"Одеська область","FORD  FIESTA","2017-07",4,61
"Одеська область","FORD  FIESTA","2017-08",5,61
"Одеська область","FORD  FIESTA","2017-09",3,61
"Одеська область","FORD  FIESTA","2017-10",1,61
"Одеська область","FORD  FIESTA","2017-11",3,61
"Одеська область","FORD  FIESTA","2017-12",2,61
"Одеська область","FORD  FIESTA","2018-01",1,61
"Одеська область","FORD  FIESTA","2018-02",2,61
"Одеська область","FORD  FOCUS","2017-01",7,63
"Одеська область","FORD  FOCUS","2017-02",1,63
"Одеська область","FORD  FOCUS","2017-03",3,63
"Одеська область","FORD  FOCUS","2017-04",5,63
"Одеська область","FORD  FOCUS","2017-05",2,63
"Одеська область","FORD  FOCUS","2017-06",2,63
"Одеська область","FORD  FOCUS","2017-07",4,63
"Одеська область","FORD  FOCUS","2017-08",4,63
"Одеська область","FORD  FOCUS","2017-09",4,63
"Одеська область","FORD  FOCUS","2017-10",4,63
"Одеська область","FORD  FOCUS","2017-11",10,63
"Одеська область","FORD  FOCUS","2017-12",5,63
"Одеська область","FORD  FOCUS","2018-01",5,63
"Одеська область","FORD  FOCUS","2018-02",7,63
"Одеська область","FORD  FUSION","2017-03",2,58
